request_id,department,seniority_level,employee_tenure_months,months_since_last_upgrade,travel_days_per_month,prior_replacements,requires_windows,is_urgent,laptop_brand,laptop_model,cpu,gpu,ram_gb,storage_gb,compute_tier,build_quality,portability,warranty_years,it_tickets_last_year,quantity,requested_unit_price,historical_avg_price,total_amount,vendor_risk_score,vendor_is_official,dept_budget_remaining,dept_policy_cap,target_uc1_is_match,target_uc2_months_to_failure,target_uc3_tco_idr,target_uc3_opex_idr,target_uc4_is_approved
REQ-2026-03102,Sales,Staff,42,21,6.09,1,1,0,Dell,Latitude 7450,Core i7,Integrated,16,1024,2,0.85,0.85,3,0,16,24898174,25670918,398370784,0.113,0,757553317,13500000,1,42.4,25990315.0,1092141.0,0
REQ-2026-03103,Design,Staff,76,25,0.12,0,1,1,Asus,ExpertBook B9,Core i7,Iris Xe,24,1536,2,0.8,0.95,2,0,25,32268866,30453784,806721650,0.232,0,727870227,22500000,1,39.8,33565916.0,1297050.0,1
REQ-2026-03104,IT,Senior,34,34,1.68,0,0,0,Dell,Precision 5690,Core i9,RTX 3500,32,2560,4,0.85,0.35,3,0,18,49892381,45696394,898062858,0.275,0,1698182615,32000000,1,59.5,51154184.0,1261803.0,1
REQ-2026-03105,Sales,Manager,32,26,6.24,2,1,1,Asus,ROG Zephyrus,Core i9,RTX 4070,40,1024,4,0.55,0.3,3,3,4,36781153,36783069,147124612,0.448,1,333052514,24300000,0,38.5,45352112.0,8570959.0,1
REQ-2026-03106,IT,Manager,45,15,0.49,2,1,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,3,1,12,21640220,18668938,259682640,0.397,1,790750623,43200000,1,45.6,24643916.0,3003696.0,0
REQ-2026-03107,IT,Staff,34,47,0.04,1,0,1,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,1,1,25,27865338,28526150,696633450,0.229,1,1679466056,24000000,1,53.1,30047277.0,2181939.0,1
REQ-2026-03108,Sales,Staff,15,23,3.35,0,0,1,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,1,1,24,32447225,30084793,778733400,0.034,1,627448286,13500000,1,48.3,34963015.0,2515790.0,1
REQ-2026-03109,HR,Senior,47,41,1.64,0,1,0,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,3,0,6,34975141,32808462,209850846,0.253,1,85361231,15000000,0,62.3,36572648.0,1597507.0,0
REQ-2026-03110,Finance,Senior,7,37,0.19,0,0,0,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,3,2,1,33103084,29735252,33103084,0.233,1,21258536,20000000,1,61.8,37582958.0,4479874.0,0
REQ-2026-03111,Design,Staff,56,2,0.15,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,16,256,1,0.45,0.65,2,2,13,11669109,11566340,151698417,0.305,1,1241819814,22500000,0,40.7,15854191.0,4185082.0,1
REQ-2026-03112,IT,Senior,108,34,0.19,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,1280,1,0.45,0.65,2,1,18,12581822,12335026,226472796,0.214,0,397284169,32000000,0,32.0,16206837.0,3625015.0,1
REQ-2026-03113,Medical Staff,Manager,46,42,2.34,0,1,0,HP,OmniBook 5,Ryzen 7,Radeon,24,1536,2,0.65,0.8,1,0,22,23694159,22137557,521271498,0.177,0,767344378,29700000,1,37.7,25032047.0,1337888.0,1
REQ-2026-03114,IT,Staff,48,36,0.11,2,0,0,Dell,Latitude 7450,Core i7,Integrated,32,512,2,0.85,0.85,1,0,24,26928880,24103174,646293120,0.492,1,2931497479,24000000,1,53.5,28258429.0,1329549.0,0
REQ-2026-03115,Finance,Manager,46,32,0.59,0,1,0,HP,OmniBook 5,Ryzen 7,Radeon,24,512,2,0.65,0.8,1,0,23,20123285,19584284,462835555,0.046,1,1048109550,27000000,1,33.3,21894872.0,1771587.0,1
REQ-2026-03116,Medical Staff,Staff,64,30,2.23,0,1,0,HP,ProBook 445,Ryzen 5,Radeon,24,1024,1,0.6,0.7,2,0,5,19049228,18420344,95246140,0.17,1,92229637,16500000,1,44.9,20596161.0,1546933.0,1
REQ-2026-03117,Medical Staff,Manager,25,28,0.8,0,1,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,2,1,24,11694852,10784936,280676448,0.63,1,1299940791,29700000,0,45.5,15039555.0,3344703.0,1
REQ-2026-03118,Design,Staff,85,39,0.13,1,0,1,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,2,1,15,18307143,18361146,274607145,0.369,0,519615752,22500000,1,64.9,24750624.0,6443481.0,1
REQ-2026-03119,Sales,Staff,40,24,0.98,0,0,1,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,1,1,10,27200480,23340617,272004800,0.608,0,125678272,13500000,1,30.9,30886724.0,3686244.0,0
REQ-2026-03120,HR,Staff,28,22,0.44,1,1,0,Dell,Precision 5690,Core i9,RTX 3500,32,2048,4,0.85,0.35,1,0,10,44785212,38171474,447852120,0.39,1,111625994,11250000,0,46.9,46478408.0,1693196.0,0
REQ-2026-03121,Medical Staff,Senior,13,23,1.49,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,2048,4,0.9,0.25,2,1,8,53525164,42784246,428201312,0.491,1,439427078,22000000,0,43.0,56226322.0,2701158.0,0
REQ-2026-03122,Finance,Manager,69,37,0.17,2,1,1,Asus,Vivobook 14,Core i5,Integrated,8,1024,1,0.5,0.7,1,1,2,12533396,12722405,25066792,0.335,0,176991025,27000000,1,27.8,17077884.0,4544488.0,1
REQ-2026-03123,HR,Staff,39,22,0.51,0,1,0,Dell,Latitude 7450,Core i7,Integrated,16,1024,2,0.85,0.85,1,1,9,22761833,24146604,204856497,0.323,1,134274526,11250000,1,49.6,25227818.0,2465985.0,0
REQ-2026-03124,Sales,Staff,6,54,1.59,0,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,24,1536,2,0.8,0.95,1,0,11,31324103,28384983,344565133,0.577,0,132535456,13500000,1,47.2,32763515.0,1439412.0,0
REQ-2026-03125,HR,Manager,55,57,0.54,0,1,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,1,0,11,11076099,9381476,121837089,0.124,1,398822562,20250000,1,39.7,12691249.0,1615150.0,1
REQ-2026-03126,Sales,Staff,94,43,2.34,0,0,0,Dell,Latitude 7450,Core i7,Integrated,32,512,2,0.85,0.85,1,1,4,27623694,26721156,110494776,0.455,0,150764890,13500000,1,48.0,30079960.0,2456266.0,1
REQ-2026-03127,Design,Senior,36,32,0.07,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,3,1,6,20887034,20006304,125322204,0.049,1,283603718,30000000,1,55.0,26510725.0,5623691.0,1
REQ-2026-03128,Design,Senior,57,33,0.4,0,0,0,Dell,Precision 5690,Core i9,RTX 3500,32,2560,4,0.85,0.35,1,1,22,43369868,42628174,954137096,0.304,1,712341257,30000000,1,40.7,46763315.0,3393447.0,0
REQ-2026-03129,Design,Senior,18,22,0.41,0,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,26,1536,4,0.95,0.85,2,2,8,41250587,35129357,330004696,0.435,1,145622242,30000000,1,46.5,49096471.0,7845884.0,0
REQ-2026-03130,Sales,Staff,8,17,6.63,0,0,1,Asus,ExpertBook B9,Core i7,Iris Xe,32,1024,2,0.8,0.95,1,1,10,30584138,28709324,305841380,0.112,1,197219321,13500000,1,36.8,33426778.0,2842640.0,0
REQ-2026-03131,Design,Director,29,46,0.51,0,0,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,1536,4,0.95,0.85,1,0,21,35938196,34859076,754702116,0.363,1,1503329210,57000000,1,48.7,40334441.0,4396245.0,1
REQ-2026-03132,Finance,Director,18,17,0.17,2,1,0,Asus,Vivobook 14,Core i5,Integrated,16,1536,1,0.5,0.7,3,1,2,19707193,18609782,39414386,0.354,1,313959359,38000000,1,36.5,23623286.0,3916093.0,1
REQ-2026-03133,Finance,Manager,109,50,0.43,0,1,0,Lenovo,ThinkPad T14,Core i5,Integrated,16,512,2,0.92,0.75,1,0,5,17685056,17903103,88425280,0.672,1,690446974,27000000,1,51.8,19306063.0,1621007.0,1
REQ-2026-03134,Medical Staff,Senior,10,28,0.97,0,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,1,0,24,22084734,24262870,530033616,0.508,0,1263449561,22000000,1,40.2,23389259.0,1304525.0,1
REQ-2026-03135,Sales,Staff,10,43,5.96,2,0,1,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,2,3,5,9299242,9091619,46496210,0.131,1,187799521,13500000,1,20.7,16652942.0,7353700.0,1
REQ-2026-03136,HR,Staff,76,32,0.26,1,1,0,Dell,Latitude 7450,Core i7,Integrated,16,1536,2,0.85,0.85,3,1,19,32728670,29307516,621844730,0.352,0,165135666,11250000,1,54.8,35348952.0,2620282.0,0
REQ-2026-03137,Sales,Staff,144,20,4.53,1,0,0,Lenovo,ThinkPad T14,Core i5,Integrated,16,512,2,0.92,0.75,2,1,5,20582319,18849558,102911595,0.466,1,45081389,13500000,1,27.2,24048505.0,3466186.0,0
REQ-2026-03138,Medical Staff,Senior,64,46,1.07,0,0,1,Dell,Inspiron 15,Core i5,Integrated,16,512,1,0.5,0.6,1,2,13,12123332,11823166,157603316,0.4,1,1003270732,22000000,1,25.8,19702474.0,7579142.0,1
REQ-2026-03139,Finance,Staff,20,39,1.24,0,1,1,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,3,0,2,13221167,14118855,26442334,0.102,0,30941429,15000000,0,54.3,14619047.0,1397880.0,1
REQ-2026-03140,Medical Staff,Manager,26,65,1.15,0,1,0,HP,ProBook 445,Ryzen 5,Radeon,24,512,1,0.6,0.7,1,0,23,16458895,15487432,378554585,0.488,1,988329129,29700000,1,38.1,18004711.0,1545816.0,1
REQ-2026-03141,Medical Staff,Staff,32,34,0.62,2,1,0,Apple,MacBook Air 13,M3,Apple GPU,16,256,2,0.95,1.0,1,0,3,18896296,19744175,56688888,0.346,1,116486584,16500000,1,42.8,23262021.0,4365725.0,1
REQ-2026-03142,HR,Staff,25,32,0.84,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,24,1280,1,0.45,0.65,2,0,16,17807599,16650776,284921584,0.425,0,1129690746,11250000,1,41.8,19180766.0,1373167.0,1
REQ-2026-03143,HR,Senior,214,14,0.13,0,0,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,1024,3,0.9,0.95,2,0,8,29743831,29188641,237950648,0.184,1,175261001,15000000,1,45.9,30861167.0,1117336.0,0
REQ-2026-03144,Medical Staff,Senior,34,34,0.28,0,1,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,2,1,14,18447061,17833291,258258854,0.026,0,343018144,22000000,1,54.3,24488975.0,6041914.0,1
REQ-2026-03145,Sales,Manager,48,27,10.12,0,0,0,HP,OmniBook 5,Ryzen 7,Radeon,24,1024,2,0.65,0.8,2,1,8,22946414,21001740,183571312,0.32,0,665805091,24300000,1,33.5,26319789.0,3373375.0,1
REQ-2026-03146,Finance,Senior,25,33,1.55,0,1,0,HP,ProBook 445,Ryzen 5,Radeon,8,1024,1,0.6,0.7,1,1,8,12526585,14107977,100212680,0.286,1,281807869,20000000,1,59.8,15719067.0,3192482.0,1
REQ-2026-03147,Sales,Senior,39,31,2.65,0,1,1,Lenovo,ThinkPad T14,Core i5,Integrated,24,1536,2,0.92,0.75,1,0,1,24781746,23495483,24781746,0.5,0,57964760,18000000,1,56.8,26262960.0,1481214.0,1
REQ-2026-03148,Sales,Manager,31,50,6.16,0,0,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,1536,4,0.9,0.25,3,2,7,41210021,42880585,288470147,0.347,0,131486568,24300000,1,43.1,46003163.0,4793142.0,0
REQ-2026-03149,Finance,Senior,40,46,1.27,0,1,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,2,1,16,12551050,11581220,200816800,0.273,0,400917581,20000000,1,29.2,17307519.0,4756469.0,1
REQ-2026-03150,Medical Staff,Manager,67,40,0.48,1,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1024,4,0.9,0.25,3,1,2,42215139,42243677,84430278,0.368,0,91909701,29700000,0,50.4,45483215.0,3268076.0,1
REQ-2026-03151,Design,Senior,94,30,0.58,1,1,0,Asus,Vivobook 14,Core i5,Integrated,24,512,1,0.5,0.7,1,3,11,16191738,13671960,178109118,0.134,1,1030441714,30000000,0,30.9,24863655.0,8671917.0,1
REQ-2026-03152,HR,Staff,66,33,0.1,2,1,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,0,13,22794881,21962221,296333453,0.571,0,201655360,11250000,1,50.9,24386746.0,1591865.0,0
REQ-2026-03153,HR,Manager,92,40,0.26,2,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,40,1024,4,0.55,0.3,1,0,7,31307666,35630383,219153662,0.25,0,170916308,20250000,1,33.7,33396928.0,2089262.0,0
REQ-2026-03154,HR,Manager,49,47,0.66,0,1,0,HP,ProBook 445,Ryzen 5,Radeon,16,512,1,0.6,0.7,1,2,4,16580184,13510680,66320736,0.179,0,71183683,20250000,1,41.1,22390564.0,5810380.0,1
REQ-2026-03155,Medical Staff,Senior,45,12,0.76,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,1,2,22,22018090,17904880,484397980,0.585,1,366701416,22000000,1,45.0,31164007.0,9145917.0,0
REQ-2026-03156,Sales,Manager,18,33,1.26,1,0,0,Dell,Latitude 7450,Core i7,Integrated,16,1536,2,0.85,0.85,3,1,1,29544344,28221235,29544344,0.295,0,50694248,24300000,1,59.2,33631996.0,4087652.0,1
REQ-2026-03157,Design,Manager,100,25,0.32,1,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,1,0,4,9613407,7914876,38453628,0.296,0,198354485,40500000,0,22.9,13418600.0,3805193.0,1
REQ-2026-03158,Medical Staff,Staff,52,52,0.92,0,1,1,Asus,ROG Zephyrus,Core i9,RTX 4070,32,1024,4,0.55,0.3,1,1,5,38308757,32986054,191543785,0.365,1,100645663,16500000,0,25.2,42867436.0,4558679.0,0
REQ-2026-03159,Sales,Senior,73,23,6.55,0,1,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,2,0,14,11169981,11022091,156379734,0.305,0,542977699,18000000,1,40.1,12600645.0,1430664.0,1
REQ-2026-03160,IT,Director,43,37,0.02,1,1,1,Asus,ROG Zephyrus,Core i9,RTX 4070,40,1024,4,0.55,0.3,3,0,18,36548266,37149008,657868788,0.098,1,1743444765,60800000,1,52.9,38193954.0,1645688.0,1
REQ-2026-03161,Finance,Manager,17,35,0.94,0,1,0,Dell,Precision 5690,Core i9,RTX 3500,40,2560,4,0.85,0.35,2,1,14,45515718,46333041,637220052,0.608,0,481301706,27000000,0,38.3,48193341.0,2677623.0,0
REQ-2026-03162,IT,Manager,12,24,0.62,1,1,0,Dell,Precision 5690,Core i9,RTX 3500,40,2048,4,0.85,0.35,1,0,17,41638376,41129885,707852392,0.24,0,1562254176,43200000,1,45.7,42903059.0,1264683.0,1
REQ-2026-03163,Finance,Director,12,28,1.89,1,1,0,Asus,Vivobook 14,Core i5,Integrated,16,1024,1,0.5,0.7,1,3,7,14328513,14860357,100299591,0.345,1,578501859,38000000,1,45.0,24173433.0,9844920.0,1
REQ-2026-03164,Design,Manager,24,43,1.02,0,0,0,Dell,Latitude 7450,Core i7,Integrated,24,1536,2,0.85,0.85,2,1,4,32984108,27231066,131936432,0.107,1,165287653,40500000,1,48.5,36838437.0,3854329.0,1
REQ-2026-03165,Medical Staff,Staff,17,29,1.4,0,1,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,1,2,14,11010060,10569650,154140840,0.502,0,204636572,16500000,1,32.1,15918909.0,4908849.0,1
REQ-2026-03166,Finance,Staff,11,54,0.09,3,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1024,4,0.9,0.25,2,1,14,39880145,37310273,558322030,0.186,1,322907562,15000000,0,48.0,42916849.0,3036704.0,0
REQ-2026-03167,HR,Staff,91,41,0.33,2,0,1,Dell,Inspiron 15,Core i5,Integrated,8,1024,1,0.5,0.6,2,0,14,12053726,12341837,168752164,0.163,1,345974571,11250000,1,35.7,13401134.0,1347408.0,1
REQ-2026-03168,Sales,Staff,22,32,2.62,1,1,0,Apple,MacBook Air 13,M3,Apple GPU,8,768,2,0.95,1.0,1,2,24,17123628,21126086,410967072,0.063,0,501564086,13500000,1,42.8,24367985.0,7244357.0,1
REQ-2026-03169,Finance,Manager,55,23,0.87,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1024,4,0.9,0.25,3,1,15,40279408,39662783,604191120,0.25,1,486986980,27000000,1,39.9,43988113.0,3708705.0,1
REQ-2026-03170,HR,Senior,101,16,0.27,0,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,26,512,4,0.95,0.85,3,0,2,33423556,34570740,66847112,0.171,0,123474750,15000000,1,77.9,37748808.0,4325252.0,0
REQ-2026-03171,Finance,Staff,17,35,0.29,0,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,26,512,4,0.95,0.85,2,1,23,31451341,33812708,723380843,0.439,1,358265733,15000000,1,55.2,37512941.0,6061600.0,0
REQ-2026-03172,Sales,Senior,40,35,3.17,0,1,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,2,3,17,18016178,23090034,306275026,0.481,0,602752975,18000000,1,40.0,24499773.0,6483595.0,1
REQ-2026-03173,Finance,Senior,48,24,1.21,1,1,1,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,1,2,9,10541110,10290754,94869990,0.058,0,147022569,20000000,1,36.8,16053469.0,5512359.0,1
REQ-2026-03174,Finance,Staff,31,37,0.84,1,1,0,Lenovo,ThinkPad T14,Core i5,Integrated,24,512,2,0.92,0.75,2,1,6,23841660,19233222,143049960,0.091,0,266803185,15000000,1,67.9,26538318.0,2696658.0,0
REQ-2026-03175,IT,Staff,59,28,0.63,0,1,0,Dell,Precision 5690,Core i9,RTX 3500,32,2560,4,0.85,0.35,1,0,17,53451898,43095386,908682266,0.487,0,537405594,24000000,0,49.4,54753294.0,1301396.0,0
REQ-2026-03176,HR,Staff,32,32,1.52,0,1,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,1,1,7,16884526,17511000,118191682,0.217,1,94274224,11250000,1,44.7,22620913.0,5736387.0,1
REQ-2026-03177,Design,Senior,39,22,0.33,2,0,0,Dell,Inspiron 15,Core i5,Integrated,24,1024,1,0.5,0.6,1,1,5,15942874,15456303,79714370,0.453,1,221807330,30000000,1,18.6,21455488.0,5512614.0,1
REQ-2026-03178,IT,Staff,12,33,0.45,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,3,0,14,10359083,10535418,145027162,0.086,1,587472736,24000000,0,63.4,12163345.0,1804262.0,1
REQ-2026-03179,IT,Senior,15,8,0.49,0,0,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,48,1024,4,0.9,0.25,2,1,20,44752255,42702155,895045100,0.385,1,1521826294,32000000,1,72.2,47437132.0,2684877.0,0
REQ-2026-03180,Sales,Senior,30,35,3.66,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,24,256,2,0.95,1.0,3,5,17,24456722,23327239,415764274,0.09,1,640069072,18000000,1,44.3,37022065.0,12565343.0,1
REQ-2026-03181,Finance,Senior,129,8,0.25,1,1,1,Lenovo,ThinkPad T14,Core i5,Integrated,32,512,2,0.92,0.75,3,0,16,24420533,24191371,390728528,0.141,1,451883454,20000000,1,75.4,25438626.0,1018093.0,1
REQ-2026-03182,IT,Staff,50,44,0.57,1,0,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,1024,3,0.9,0.95,1,0,3,25990674,27993701,77972022,0.294,0,106639628,24000000,1,46.5,27700881.0,1710207.0,1
REQ-2026-03183,Medical Staff,Staff,74,45,2.31,0,1,0,Apple,MacBook Air 13,M3,Apple GPU,16,256,2,0.95,1.0,1,0,15,16983757,19387578,254756355,0.355,1,413398845,16500000,1,40.7,21563347.0,4579590.0,1
REQ-2026-03184,HR,Staff,13,31,0.35,1,0,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,2,1,15,20079715,18410208,301195725,0.173,1,200318304,11250000,1,48.3,22514492.0,2434777.0,1
REQ-2026-03185,Medical Staff,Senior,72,39,1.06,0,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1536,4,0.9,0.25,1,5,7,31859504,39506487,223016528,0.04,1,101804395,22000000,0,55.8,41814707.0,9955203.0,1
REQ-2026-03186,Finance,Staff,31,49,0.78,2,1,1,Asus,ROG Zephyrus,Core i9,RTX 4070,32,1024,4,0.55,0.3,1,1,17,33433095,33233143,568362615,0.257,0,872250328,15000000,0,33.3,36423093.0,2989998.0,1
REQ-2026-03187,Finance,Director,60,53,0.59,1,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,16,256,1,0.45,0.65,3,1,1,13922274,11707474,13922274,0.792,1,54084914,38000000,1,39.4,18231651.0,4309377.0,1
REQ-2026-03188,Sales,Senior,35,12,5.07,2,1,0,Apple,MacBook Air 13,M3,Apple GPU,8,768,2,0.95,1.0,3,0,15,22278725,21222670,334180875,0.299,1,515502692,18000000,0,64.1,27102337.0,4823612.0,1
REQ-2026-03189,IT,Director,23,27,0.82,1,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,1,1,22,11081292,10038249,243788424,0.094,1,2096112997,60800000,0,23.6,17083419.0,6002127.0,1
REQ-2026-03190,Design,Staff,6,33,0.6,0,0,0,Dell,Precision 5690,Core i9,RTX 3500,40,2048,4,0.85,0.35,1,0,16,41676089,43032113,666817424,0.128,0,352884730,22500000,0,31.3,44388140.0,2712051.0,1
REQ-2026-03191,Medical Staff,Staff,48,19,0.14,1,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1024,4,0.9,0.25,2,0,24,38056491,35060577,913355784,0.423,1,1281444130,16500000,1,50.2,39678197.0,1621706.0,0
REQ-2026-03192,Medical Staff,Staff,80,27,2.11,1,0,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,0,12,24750059,20978903,297000708,0.382,0,343767817,16500000,1,53.4,26445496.0,1695437.0,0
REQ-2026-03193,Finance,Senior,41,25,1.47,0,1,1,Dell,Latitude 7450,Core i7,Integrated,16,1536,2,0.85,0.85,2,2,5,26470152,25535796,132350760,0.693,0,157538220,20000000,0,53.4,32504069.0,6033917.0,1
REQ-2026-03194,HR,Senior,42,33,0.39,0,0,0,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,3,1,7,14062243,14452494,98435701,0.063,1,221140486,15000000,1,47.8,17287911.0,3225668.0,1
REQ-2026-03195,Finance,Staff,46,42,0.69,1,1,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,1,5,23021693,20263422,115108465,0.193,1,145893904,15000000,1,51.7,26229815.0,3208122.0,0
REQ-2026-03196,Design,Staff,38,42,0.86,1,0,0,HP,OmniBook 5,Ryzen 7,Radeon,24,512,2,0.65,0.8,2,1,23,18403328,19774790,423276544,0.27,1,470834261,22500000,1,40.2,21219736.0,2816408.0,1
REQ-2026-03197,Finance,Senior,35,25,0.53,1,1,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,24,1024,3,0.9,0.95,3,0,7,36264623,30227706,253852361,0.463,0,829288520,20000000,0,50.5,37689883.0,1425260.0,1
REQ-2026-03198,Finance,Senior,32,17,0.53,0,1,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,2,1,10,19064110,22816202,190641100,0.195,1,220909211,20000000,1,59.5,23248710.0,4184600.0,1
REQ-2026-03199,Design,Senior,34,56,0.24,0,0,0,Dell,Inspiron 15,Core i5,Integrated,16,512,1,0.5,0.6,1,2,4,11149929,12061457,44599716,0.293,1,220878171,30000000,0,44.6,15746925.0,4596996.0,1
REQ-2026-03200,Medical Staff,Manager,18,68,1.53,1,1,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,1,1,9,10582926,9149490,95246334,0.47,1,453768787,29700000,0,37.4,13517629.0,2934703.0,1
REQ-2026-03201,Medical Staff,Staff,54,36,0.57,1,1,1,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1536,4,0.9,0.25,1,0,10,44546642,37810879,445466420,0.265,1,294800581,16500000,0,49.5,46112942.0,1566300.0,0
REQ-2026-03202,IT,Staff,29,50,1.38,0,0,0,Dell,Precision 5690,Core i9,RTX 3500,32,2560,4,0.85,0.35,2,0,3,49667786,44343230,149003358,0.296,1,96862442,24000000,1,45.9,51492875.0,1825089.0,0
REQ-2026-03203,Finance,Staff,40,40,1.07,0,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,40,1024,4,0.55,0.3,2,1,25,39095445,37592374,977386125,0.3,1,286213286,15000000,1,40.7,41610167.0,2514722.0,0
REQ-2026-03204,Finance,Manager,62,27,0.36,1,1,0,HP,OmniBook 5,Ryzen 7,Radeon,24,1024,2,0.65,0.8,2,1,13,20372966,23392038,264848558,0.415,0,697695652,27000000,1,32.8,24523396.0,4150430.0,1
REQ-2026-03205,Medical Staff,Manager,74,37,0.71,0,1,0,HP,OmniBook 5,Ryzen 7,Radeon,24,512,2,0.65,0.8,2,1,5,20919518,20207261,104597590,0.487,1,153334727,29700000,1,47.0,24507056.0,3587538.0,1
REQ-2026-03206,Medical Staff,Staff,58,43,1.02,0,1,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,1536,3,0.9,0.95,3,0,12,31322759,31012923,375873108,0.585,1,133912811,16500000,1,49.0,33554754.0,2231995.0,0
REQ-2026-03207,HR,Staff,54,34,0.11,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,3,0,3,17277841,19788997,51833523,0.476,0,88300025,11250000,1,75.8,21900141.0,4622300.0,1
REQ-2026-03208,IT,Senior,33,50,1.43,1,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,512,4,0.95,0.85,1,2,6,34558839,30386085,207353034,0.307,0,212829777,32000000,0,54.6,42853418.0,8294579.0,1
REQ-2026-03209,IT,Staff,14,50,0.33,0,0,0,Asus,ROG Zephyrus,Core i9,RTX 4070,32,2048,4,0.55,0.3,1,2,12,43772756,37242914,525273072,0.409,1,521633301,24000000,0,37.0,47156140.0,3383384.0,1
REQ-2026-03210,IT,Senior,51,30,0.14,1,0,1,Lenovo,ThinkPad P16,Core i9,RTX A2000,48,1024,4,0.9,0.25,1,0,10,36907881,41342768,369078810,0.217,1,1293149146,32000000,1,43.3,38648268.0,1740387.0,1
REQ-2026-03211,IT,Staff,87,69,1.11,1,0,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1024,4,0.9,0.25,2,0,11,39321003,37902811,432531033,0.024,0,417019193,24000000,0,66.7,40904129.0,1583126.0,1
REQ-2026-03212,Finance,Staff,26,34,1.26,0,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,512,4,0.95,0.85,3,1,5,37277434,33852925,186387170,0.434,0,153308962,15000000,0,75.1,43285093.0,6007659.0,0
